57380.0954691 1.6013 1.7923 1.2893 2.2293 1.5323 1.1963 2.0033 0.2883 -0.4347 1.5323 0.6113
57381.1292415 1.7256 1.7096 1.2966 2.1826 1.5246 1.1876 2.0206 0.2946 -0.4284 1.5576 0.6006
57383.1342239 1.5939 1.7449 1.2919 2.2049 1.5899 1.1959 1.9719 0.2859 -0.4371 1.5329 0.6109
57384.1919341 1.6294 1.7894 1.2964 2.1714 1.6004 1.2094 1.9634 0.3054 -0.4216 1.5314 0.6304
57388.0565335 1.6118 1.8048 1.2968 2.1898 1.5848 1.2068 1.9738 0.3018 -0.4262 1.5378 0.6188
57389.0795829 1.6927 1.8197 1.2957 2.2267 1.6107 1.1967 1.9537 0.3117 -0.4063 1.5517 0.6427
57398.2439941 1.6151 1.7821 1.2821 2.2111 1.5801 1.1861 1.9751 0.2941 -0.4319 1.5431 0.6111
57400.178241 1.6444 1.7894 1.2894 2.2124 1.5814 1.1994 1.9734 0.2994 -0.4246 1.5364 0.6154
57409.0992911 1.622 1.813 1.266 2.105 1.601 1.194 2.018 0.292 -0.422 1.575 0.604
57410.1333205 1.6192 1.7822 1.3132 2.2172 1.5782 1.1962 1.9422 0.2962 -0.4358 1.5582 0.6232
57423.0940031 1.7017 1.7947 1.2907 2.1597 1.6047 1.2007 1.9647 0.3067 -0.4253 1.5527 0.6257
57429.1398427 1.637 1.781 1.282 2.203 1.582 1.188 1.964 0.303 -0.431 1.536 0.625
57433.1633348 1.6711 1.8061 1.2941 2.1821 1.5661 1.1851 1.9731 0.3001 -0.4229 1.5511 0.6151
57439.0771756 1.6668 1.7868 1.3138 2.1628 1.5678 1.2078 1.9938 0.3108 -0.4222 1.5478 0.6138
57441.125836 1.6289 1.8079 1.2879 2.2119 1.5649 1.1909 1.9949 0.3159 -0.4181 1.5369 0.6239
57445.0724047 1.6068 1.7938 1.2978 2.1728 1.5838 1.1978 1.9858 0.2988 -0.4222 1.5478 0.6248
57448.087883 1.6522 1.8022 1.2922 2.1972 1.5802 1.1922 1.9702 0.3042 -0.4268 1.5392 0.6162
57451.0837368 1.5956 1.7966 1.2836 2.1716 1.5886 1.2086 1.9646 0.3036 -0.4214 1.5436 0.6226
57463.0208002 1.6 1.783 1.292 2.177 1.564 1.184 1.965 0.312 -0.408 1.556 0.625
57475.0383088 1.6458 1.7818 1.2898 2.1748 1.5888 1.1938 1.9538 0.3158 -0.4142 1.5558 0.6408
