57443.1359294 3.0502 1.6512 1.2852 2.2352 1.5252 1.2602 1.9242 0.8092 -0.6808 1.5612 0.7022
57447.1145367 3.0357 1.7157 1.2857 2.2417 1.5107 1.2807 1.9157 0.8127 -0.7283 1.5727 0.7167
57457.103457 2.9961 1.6751 1.3071 2.2301 1.5181 1.2641 1.9091 0.8081 -0.6949 1.5801 0.7101
57357.1380519 2.9108 1.6698 1.2818 2.2158 1.4978 1.2588 1.9088 0.7998 -0.7442 1.5488 0.6828
57360.1124337 3.3037 1.6737 1.2887 2.2107 1.4977 1.2597 1.8887 0.8067 -0.7343 1.5527 0.6947
57364.3261489 3.0146 1.6746 1.2836 2.2086 1.4956 1.2586 1.8956 0.7996 -0.7454 1.5486 0.6806
57372.2441625 3.1915 1.8375 1.4625 2.3925 0.2225 1.4325 2.0595 0.9845 -0.5505 1.7355 0.8725
57375.0758811 3.124 1.71 1.328 2.196 1.529 1.274 1.928 0.827 -0.718 1.588 0.718
57376.0989857 3.0923 1.6373 1.2893 2.2383 1.5033 1.2623 1.8693 0.8093 -0.7317 1.5633 0.6943
57377.3223537 3.6412 2.1362 1.7422 -1.9348 1.9542 1.7162 2.3572 1.2712 -0.2808 2.0192 1.1382
57379.1510187 3.0745 1.6675 1.2845 2.2325 1.4635 1.2455 1.9085 0.7905 -0.7645 1.5325 0.6595
57380.0904589 3.1795 1.6605 1.3265 2.2085 1.4985 1.2535 1.8855 0.8025 -0.7415 1.5775 0.6835
57381.1242295 3.1475 1.6475 1.2405 2.1945 1.4805 1.2425 1.9745 0.7995 -0.7625 1.5335 0.6475
57383.0476933 2.9033 1.6803 1.2773 2.2253 1.5273 1.2903 1.8443 0.8153 -0.7397 1.5423 0.7013
57383.1291925 2.8976 1.6586 1.2966 2.2106 1.4956 1.2646 1.8386 0.8016 -0.7484 1.5486 0.6726
57384.186906 3.0725 1.6625 1.2875 2.2075 1.5105 1.2445 1.8875 0.8175 -0.7425 1.5665 0.6865
57388.0515052 2.9809 1.6769 1.2829 2.2119 1.4909 1.2619 1.8909 0.8089 -0.7431 1.5649 0.6849
57389.0745711 3.1291 1.6911 1.3101 2.2131 1.5221 1.2671 1.9111 0.8281 -0.7199 1.5681 0.7101
57390.1312398 3.0696 1.6576 1.2806 2.1816 1.4976 1.2536 1.8836 0.7976 -0.7474 1.5526 0.6856
57398.2386922 2.9784 1.6764 1.3014 2.2294 1.4974 1.2594 1.8944 0.8094 -0.7366 1.5564 0.6884
57400.1732328 3.0284 1.6774 1.3014 2.2304 1.5044 1.2564 1.9004 0.8084 -0.7346 1.5654 0.6894
57404.2177447 3.526 2.132 1.735 -1.934 1.95 1.722 2.34 1.267 -0.282 2.02 1.144
57409.094256 3.0276 1.6106 1.2876 2.3396 1.5096 1.2296 1.8706 0.8156 -0.7504 1.5396 0.6966
57410.1279289 3.0907 1.6557 1.3107 2.2407 1.4927 1.2627 1.8577 0.7997 -0.7373 1.5347 0.7137
57415.0896464 2.9645 1.6795 1.2845 2.2135 1.4845 1.2605 1.9015 0.8015 -0.7405 1.5645 0.6885
57423.0889759 3.0233 1.6783 1.2903 2.2313 1.4923 1.2523 1.8733 0.8083 -0.7467 1.5593 0.6813
57429.134762 3.0435 1.6795 1.2885 2.2005 1.4855 1.2505 1.8955 0.8035 -0.7455 1.5535 0.6805
57433.157934 3.0594 1.6834 1.2994 2.2024 1.5144 1.2544 1.8904 0.8134 -0.7396 1.5504 0.6964
57439.0721586 2.7652 1.6922 1.2712 2.2112 1.4962 1.2382 1.8832 0.8002 -0.7498 1.5582 0.6802
57441.1208232 2.9936 1.6466 1.3106 2.1886 1.5086 1.2966 1.8966 0.8326 -0.7094 1.5586 0.7166
57445.0673937 3.0109 1.6779 1.2939 2.2309 1.4919 1.2559 1.8929 0.7999 -0.7391 1.5519 0.6939
57448.0828719 3.0299 1.6789 1.2909 2.2089 1.4959 1.2569 1.8969 0.8099 -0.7361 1.5619 0.6949
57451.0787173 2.8956 1.6706 1.2966 2.2146 1.4976 1.2476 1.8976 0.8036 -0.7344 1.5496 0.6896
57463.0157484 2.9903 1.6913 1.2923 2.2163 1.5033 1.2593 1.8573 0.8053 -0.7357 1.5453 0.6823
